game_id,season,round,date,ts,kickoff_hour,weekday,played,status,home_id,home,away_id,away,hg,ag,h_xa,a_xa,h_xgot,a_xgot,h_saves,a_saves,h_shots,a_shots,h_xgc,a_xgc,h_fouls,a_fouls,h_corners,a_corners,h_red,a_red,h_shots_ib,a_shots_ib,h_attacks,a_attacks,h_sot,a_sot,h_bigch,a_bigch,h_yellow,a_yellow,h_poss,a_poss,h_xg,a_xg,book,odds_H,open_H,odds_D,open_D,odds_A,open_A,h_rest,a_rest,h_xg_all,h_npxg,h_xg_open,h_xg_openstr,h_xg_sp,h_xg_level,h_xgot_sum,h_pens,h_shots_n,a_xg_all,a_npxg,a_xg_open,a_xg_openstr,a_xg_sp,a_xg_level,a_xgot_sum,a_pens,a_shots_n
4610152,143,13,2026-01-19,1768827900.0,17.083333333333332,0,True,Ended,8652,Ajman Club,8352,Al Dhafra,1.0,1.0,1.13,0.49,0.38,0.31,1.0,3.0,16.0,8.0,0.43,1.22,16.0,10.0,5.0,4.0,0.0,0.0,12.0,4.0,88.0,98.0,4.0,2.0,1.0,1.0,1.0,0.0,43.0,57.0,1.22,0.43,Bet365,2.0,2.1,3.4,3.25,3.0,3.0,3.888888888888889,10.88888888888889,1.2200000000000002,1.2200000000000002,1.2200000000000002,1.04,0.0,0.72,0.38,0.0,16.0,0.49,0.49,0.49,0.44,0.0,0.19,0.6500000000000001,0.0,10.0
4610151,143,13,2026-01-19,1768837500.0,19.75,0,True,Ended,8347,Shabab Al Ahly,10880,Dibba Al Fujairah,7.0,0.0,3.45,0.01,4.49,0.0,0.0,4.0,35.0,0.0,0.0,4.82,8.0,9.0,4.0,0.0,0.0,2.0,19.0,0.0,32.0,13.0,12.0,0.0,5.0,0.0,2.0,2.0,73.0,27.0,4.82,0.0,Bet365,1.27,1.25,5.0,5.25,9.5,10.0,4.0,11.114583333333334,4.989999999999998,4.200000000000001,4.0200000000000005,2.49,0.18,0.79,4.48,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645141,143,14,2026-01-27,1769519700.0,17.25,1,True,Ended,8355,Kalba,8353,Al Ain,1.0,3.0,0.32,1.55,0.85,0.75,3.0,1.0,10.0,18.0,1.91,0.69,10.0,13.0,2.0,4.0,1.0,0.0,7.0,13.0,57.0,126.0,2.0,6.0,1.0,4.0,2.0,1.0,35.0,65.0,0.69,1.91,Bet365,7.0,5.5,4.0,3.9,1.4,1.48,8.895833333333334,9.895833333333334,0.7,0.7,0.55,0.32,0.15,0.29,0.85,0.0,10.0,2.26,2.26,1.9700000000000009,1.9700000000000009,0.29,0.4700000000000001,0.77,0.0,20.0
4645140,143,14,2026-01-27,1769529600.0,20.0,1,True,Ended,8350,Al-Wahda,10880,Dibba Al Fujairah,1.0,0.0,2.12,0.73,1.53,0.16,2.0,5.0,23.0,8.0,0.73,1.95,14.0,18.0,5.0,1.0,0.0,0.0,12.0,4.0,167.0,73.0,6.0,2.0,5.0,1.0,2.0,1.0,69.0,31.0,1.95,0.73,Bet365,1.22,1.22,5.25,5.25,9.5,10.0,10.010416666666666,8.010416666666666,1.95,1.95,1.84,1.6500000000000004,0.11,1.3800000000000003,1.54,0.0,23.0,0.7200000000000001,0.7200000000000001,0.52,0.44,0.2,0.7200000000000001,0.1699999999999999,0.0,8.0
4645135,143,14,2026-01-28,1769606100.0,17.25,2,True,Ended,8652,Ajman Club,8347,Shabab Al Ahly,0.0,1.0,0.99,0.55,0.06,0.16,0.0,2.0,8.0,8.0,0.54,0.56,16.0,15.0,3.0,8.0,0.0,0.0,7.0,5.0,93.0,114.0,2.0,1.0,0.0,0.0,2.0,2.0,40.0,60.0,0.56,0.54,Bet365,6.5,6.5,4.2,4.2,1.36,1.38,9.006944444444445,8.895833333333334,0.6300000000000001,0.6300000000000001,0.53,0.53,0.1,0.03,0.05,0.0,9.0,0.54,0.54,0.54,0.54,0.0,0.12,0.16,0.0,8.0
4645138,143,14,2026-01-28,1769606100.0,17.25,2,True,Ended,8352,Al Dhafra,8351,Sharjah SC,0.0,2.0,0.94,1.62,1.05,2.41,8.0,6.0,13.0,22.0,4.58,1.11,13.0,13.0,3.0,6.0,0.0,0.0,8.0,13.0,11.0,11.0,6.0,10.0,1.0,8.0,1.0,4.0,54.0,46.0,1.11,4.58,Bet365,4.1,3.9,3.3,3.5,1.75,1.75,9.006944444444445,9.895833333333334,1.1,1.1,0.96,0.79,0.14,1.0,1.04,0.0,13.0,4.569999999999999,3.78,3.72,3.6100000000000008,0.06,3.1,2.4200000000000004,1.0,22.0
4645136,143,14,2026-01-28,1769616000.0,20.0,2,True,Ended,8346,Al Wasl,11134,Khor Fakkan,0.0,1.0,1.36,0.54,1.01,0.69,4.0,5.0,23.0,12.0,0.78,1.35,9.0,12.0,16.0,3.0,0.0,0.0,13.0,9.0,57.0,39.0,5.0,4.0,0.0,1.0,1.0,3.0,64.0,36.0,1.35,0.78,Bet365,1.42,1.4,4.1,4.2,6.0,6.5,11.121527777777779,11.121527777777779,1.3600000000000003,1.3600000000000003,1.0300000000000002,1.0000000000000002,0.3299999999999999,0.14,1.01,0.0,23.0,0.78,0.78,0.78,0.27,0.0,0.65,0.69,0.0,12.0
4645139,143,14,2026-01-29,1769692500.0,17.25,3,True,Ended,57374,Al Bataeh,8344,Jazira Abu Dhabi,1.0,1.0,0.39,1.82,0.84,1.16,2.0,2.0,15.0,12.0,1.11,0.7,17.0,11.0,7.0,7.0,0.0,0.0,6.0,6.0,31.0,56.0,3.0,2.0,0.0,2.0,5.0,3.0,33.0,67.0,0.7,1.11,Bet365,4.2,4.2,3.5,3.6,1.67,1.67,11.006944444444445,12.006944444444445,0.72,0.72,0.63,0.61,0.09,0.48,0.8400000000000001,0.0,15.0,1.11,1.11,0.88,0.88,0.2299999999999999,0.47,1.16,0.0,12.0
4645137,143,14,2026-01-29,1769702400.0,20.0,3,True,Ended,8349,Al Nasr Dubai,8345,Baniyas,0.0,2.0,0.82,0.98,0.53,1.67,5.0,3.0,11.0,12.0,2.1,0.6,9.0,11.0,6.0,5.0,0.0,0.0,8.0,8.0,144.0,71.0,3.0,7.0,0.0,4.0,0.0,0.0,64.0,36.0,0.6,2.1,Bet365,1.91,1.7,3.3,3.6,3.5,4.1,12.121527777777779,11.121527777777779,0.5900000000000001,0.5900000000000001,0.5900000000000001,0.4399999999999999,0.0,0.22,0.53,0.0,11.0,2.1,1.31,1.29,0.35,0.02,0.64,1.66,1.0,12.0
4650121,143,15,2026-02-05,1770297900.0,17.416666666666668,3,True,Ended,8350,Al-Wahda,57374,Al Bataeh,2.0,2.0,0.91,0.55,1.61,1.01,0.0,5.0,20.0,3.0,0.58,1.15,8.0,19.0,12.0,0.0,0.0,0.0,14.0,3.0,49.0,35.0,7.0,2.0,0.0,2.0,1.0,2.0,70.0,30.0,1.15,0.58,Bet365,1.5,1.4,3.75,4.0,5.5,6.5,8.89236111111111,7.006944444444445,1.1700000000000004,1.1700000000000004,1.0,0.8600000000000001,0.17,0.8200000000000002,1.61,0.0,21.0,0.73,0.73,0.73,0.73,0.0,0.52,0.8200000000000001,0.0,3.0
4650122,143,15,2026-02-05,1770297900.0,17.416666666666668,3,True,Ended,8349,Al Nasr Dubai,8346,Al Wasl,1.0,1.0,0.93,1.05,1.23,1.01,2.0,2.0,13.0,9.0,0.96,1.14,15.0,8.0,7.0,3.0,0.0,0.0,8.0,5.0,82.0,87.0,3.0,3.0,2.0,1.0,3.0,2.0,40.0,60.0,1.14,0.96,Bet365,4.5,4.1,3.9,3.6,1.57,1.67,6.892361111111111,7.892361111111111,1.15,1.15,1.06,0.92,0.09,0.76,1.23,0.0,13.0,0.95,0.95,0.8600000000000001,0.7000000000000001,0.09,0.67,1.01,0.0,9.0
4650123,143,15,2026-02-05,1770307200.0,20.0,3,True,Ended,8351,Sharjah SC,8347,Shabab Al Ahly,1.0,4.0,0.62,1.59,0.36,3.1,2.0,1.0,8.0,15.0,2.38,0.56,13.0,23.0,3.0,2.0,1.0,0.0,2.0,10.0,61.0,99.0,2.0,7.0,1.0,5.0,1.0,3.0,40.0,60.0,0.56,2.38,Bet365,3.5,3.6,3.5,3.4,1.83,1.85,8.114583333333334,8.114583333333334,0.5,0.5,0.37,0.37,0.13,0.01,0.36,0.0,8.0,2.3800000000000003,1.5900000000000003,1.2300000000000002,1.15,0.36,1.0200000000000002,3.1,1.0,15.0
4650120,143,15,2026-02-06,1770384300.0,17.416666666666668,4,True,Ended,8352,Al Dhafra,11134,Khor Fakkan,2.0,3.0,1.02,0.3,2.59,2.31,1.0,1.0,8.0,16.0,2.29,2.39,11.0,15.0,8.0,1.0,0.0,0.0,7.0,10.0,76.0,69.0,3.0,4.0,4.0,3.0,3.0,4.0,61.0,39.0,2.39,2.29,Bet365,2.38,2.3,3.5,3.6,2.5,2.5,9.006944444444445,8.89236111111111,2.39,0.81,0.78,0.71,0.03,0.0,2.59,2.0,8.0,2.3000000000000007,0.7200000000000001,0.3499999999999999,0.17,0.37,0.19,2.31,2.0,16.0
4650119,143,15,2026-02-06,1770393600.0,20.0,4,True,Ended,8344,Jazira Abu Dhabi,8353,Al Ain,0.0,1.0,0.44,1.62,0.69,1.25,2.0,2.0,8.0,20.0,1.51,0.41,17.0,15.0,6.0,6.0,0.0,0.0,6.0,13.0,79.0,108.0,2.0,3.0,0.0,2.0,5.0,2.0,44.0,56.0,0.41,1.51,Bet365,4.5,3.6,3.7,3.4,1.6,1.83,8.114583333333334,10.114583333333334,0.41,0.41,0.41,0.41,0.0,0.41,0.69,0.0,8.0,1.5300000000000005,1.5300000000000005,1.5000000000000002,1.1900000000000004,0.03,1.4900000000000004,1.26,0.0,20.0
4650118,143,15,2026-02-07,1770470700.0,17.416666666666668,5,True,Ended,10880,Dibba Al Fujairah,8345,Baniyas,2.0,1.0,0.52,2.83,0.81,1.11,2.0,3.0,11.0,22.0,2.71,1.1,9.0,12.0,4.0,9.0,0.0,0.0,6.0,16.0,47.0,78.0,5.0,3.0,2.0,1.0,2.0,3.0,29.0,71.0,1.1,2.71,Bet365,3.3,2.6,3.3,3.2,1.95,2.38,10.89236111111111,8.89236111111111,1.1,1.1,1.05,0.8399999999999999,0.05,0.28,0.8,0.0,11.0,2.72,2.72,2.56,2.29,0.16,0.22,1.1,0.0,22.0
4650116,143,15,2026-02-07,1770480000.0,20.0,5,True,Ended,8355,Kalba,8652,Ajman Club,1.0,3.0,0.56,0.99,0.15,2.69,8.0,1.0,8.0,28.0,2.16,0.3,13.0,12.0,2.0,6.0,0.0,0.0,3.0,17.0,85.0,100.0,2.0,11.0,0.0,3.0,4.0,3.0,52.0,48.0,0.3,2.16,Bet365,2.5,2.3,3.2,3.2,2.5,2.7,11.114583333333334,10.114583333333334,0.3,0.3,0.3,0.3,0.0,0.07,0.15,0.0,8.0,2.3000000000000003,2.3000000000000003,2.1300000000000003,1.38,0.17,1.2,2.68,0.0,28.0
4650117,143,16,2026-02-13,1770989400.0,17.5,4,True,Ended,57374,Al Bataeh,8352,Al Dhafra,1.0,1.0,0.4,0.59,0.93,1.47,2.0,2.0,14.0,9.0,1.76,1.42,8.0,14.0,6.0,3.0,0.0,0.0,6.0,4.0,31.0,17.0,3.0,3.0,2.0,1.0,2.0,3.0,59.0,41.0,1.42,1.76,Bet365,2.2,2.15,3.4,3.3,2.75,2.88,8.003472222222221,7.003472222222222,1.5000000000000002,0.71,0.4700000000000001,0.4700000000000001,0.24,0.4600000000000001,0.93,1.0,15.0,1.75,0.96,0.89,0.89,0.07,0.25,1.47,1.0,9.0
4650115,143,16,2026-02-13,1770998400.0,20.0,4,True,Ended,8344,Jazira Abu Dhabi,8355,Kalba,2.0,1.0,1.4,0.23,2.04,0.3,1.0,8.0,25.0,8.0,0.35,2.18,13.0,13.0,7.0,1.0,1.0,0.0,20.0,3.0,31.0,22.0,10.0,2.0,0.0,1.0,4.0,2.0,61.0,39.0,2.18,0.35,Bet365,1.5,1.62,3.9,3.6,5.25,4.5,7.0,6.0,2.2400000000000007,2.2400000000000007,2.2400000000000007,2.140000000000001,0.0,1.2599999999999998,2.03,0.0,25.0,0.37,0.37,0.26,0.24,0.11,0.26,0.3,0.0,8.0
4650114,143,16,2026-02-14,1771075800.0,17.5,5,True,Ended,11134,Khor Fakkan,8652,Ajman Club,2.0,5.0,1.04,0.65,0.85,1.93,5.0,0.0,12.0,14.0,0.73,0.63,12.0,13.0,7.0,1.0,0.0,0.0,6.0,8.0,90.0,72.0,2.0,10.0,2.0,4.0,2.0,0.0,53.0,47.0,0.63,0.73,Bet365,3.0,2.6,3.3,3.25,2.05,2.3,8.003472222222221,6.895833333333333,0.81,0.81,0.77,0.73,0.04,0.15,1.01,0.0,13.0,0.77,0.77,0.76,0.7100000000000001,0.01,0.07,1.93,0.0,14.0
4650112,143,16,2026-02-14,1771084800.0,20.0,5,True,Ended,8353,Al Ain,8349,Al Nasr Dubai,1.0,1.0,1.02,0.56,2.55,1.43,3.0,4.0,13.0,13.0,1.7,1.04,18.0,11.0,9.0,7.0,2.0,0.0,8.0,6.0,73.0,66.0,5.0,4.0,1.0,3.0,1.0,4.0,51.0,49.0,1.04,1.7,Bet365,1.3,1.44,4.5,3.9,7.5,5.75,8.0,9.10763888888889,1.1,1.1,0.8499999999999999,0.6200000000000001,0.25,0.49,2.43,0.0,13.0,1.93,1.93,1.8900000000000003,0.81,0.04,1.86,1.42,0.0,14.0
4650110,143,17,2026-02-20,1771608600.0,21.5,4,True,Ended,8652,Ajman Club,8351,Sharjah SC,3.0,2.0,1.29,0.78,1.06,1.12,2.0,4.0,18.0,16.0,1.72,1.48,18.0,7.0,7.0,9.0,0.0,0.0,9.0,5.0,14.0,19.0,7.0,4.0,1.0,1.0,1.0,2.0,49.0,51.0,1.48,1.72,Bet365,2.9,2.6,3.3,3.2,2.15,2.4,6.166666666666667,15.0625,1.4800000000000002,1.4800000000000002,1.39,1.2900000000000005,0.09,1.08,1.07,0.0,18.0,1.7100000000000002,0.9200000000000002,0.7100000000000002,0.6900000000000002,0.21,0.27,1.12,1.0,16.0
4650111,143,17,2026-02-20,1771608600.0,21.5,4,True,Ended,8352,Al Dhafra,8347,Shabab Al Ahly,0.0,5.0,0.7,1.47,0.0,4.5,4.0,0.0,3.0,22.0,3.34,0.22,14.0,17.0,2.0,6.0,0.0,0.0,2.0,12.0,4.0,27.0,0.0,9.0,0.0,4.0,3.0,1.0,38.0,62.0,0.22,3.34,Bet365,6.5,7.5,3.9,4.0,1.4,1.36,7.166666666666667,15.0625,0.35,0.35,0.35,0.21,0.0,0.0,0.0,0.0,3.0,3.5400000000000005,2.750000000000001,2.520000000000001,2.520000000000001,0.2299999999999999,0.73,4.930000000000001,1.0,23.0
4650113,143,17,2026-02-20,1771608600.0,21.5,4,True,Ended,8350,Al-Wahda,8344,Jazira Abu Dhabi,1.0,2.0,0.78,0.36,1.51,1.53,1.0,1.0,14.0,9.0,0.74,1.43,16.0,21.0,7.0,4.0,0.0,0.0,7.0,4.0,16.0,17.0,2.0,3.0,1.0,1.0,1.0,4.0,57.0,43.0,1.43,0.74,Bet365,2.1,1.91,3.4,3.5,3.0,3.3,15.17013888888889,7.0625,1.4300000000000002,0.6400000000000001,0.55,0.37,0.09,0.36,1.52,1.0,14.0,0.7400000000000001,0.7400000000000001,0.7400000000000001,0.7000000000000001,0.0,0.51,1.5299999999999998,0.0,9.0
4650107,143,17,2026-02-21,1771695000.0,21.5,5,True,Ended,8346,Al Wasl,57374,Al Bataeh,1.0,0.0,1.0,0.82,0.62,0.15,2.0,3.0,17.0,11.0,0.85,1.51,8.0,9.0,12.0,4.0,1.0,1.0,10.0,6.0,73.0,44.0,4.0,2.0,0.0,0.0,3.0,0.0,60.0,40.0,1.51,0.85,Bet365,1.4,1.5,4.1,3.8,7.0,5.5,16.17013888888889,8.166666666666666,1.5100000000000002,1.5100000000000002,1.2000000000000002,1.09,0.31,0.46,0.6200000000000001,0.0,17.0,0.9400000000000004,0.9400000000000004,0.9400000000000004,0.6900000000000002,0.0,0.0,0.15,0.0,13.0
4650109,143,17,2026-02-21,1771695000.0,21.5,5,True,Ended,8355,Kalba,10880,Dibba Al Fujairah,2.0,1.0,1.26,0.57,1.55,0.78,1.0,3.0,17.0,12.0,0.58,1.84,8.0,10.0,6.0,3.0,0.0,0.0,13.0,6.0,210.0,148.0,5.0,2.0,2.0,0.0,1.0,6.0,63.0,37.0,1.84,0.58,Bet365,1.95,1.83,3.3,3.4,3.3,3.6,8.0625,14.17013888888889,1.84,1.05,0.8300000000000001,0.51,0.22,0.9300000000000002,1.56,1.0,17.0,0.6100000000000001,0.6100000000000001,0.6100000000000001,0.5100000000000001,0.0,0.41,0.79,0.0,12.0
4650106,143,17,2026-02-22,1771781400.0,21.5,6,True,Ended,8345,Baniyas,8353,Al Ain,2.0,3.0,0.11,1.75,1.12,2.35,2.0,0.0,4.0,19.0,2.45,0.51,12.0,9.0,1.0,6.0,1.0,0.0,3.0,13.0,27.0,50.0,2.0,5.0,1.0,2.0,3.0,4.0,36.0,64.0,0.51,2.45,Bet365,5.75,9.0,4.0,5.0,1.45,1.25,15.17013888888889,8.0625,0.49,0.49,0.23,0.23,0.26,0.23,1.1800000000000002,0.0,4.0,2.47,1.6800000000000002,1.6800000000000002,1.67,0.0,1.33,2.35,1.0,19.0
4650108,143,17,2026-02-22,1771781400.0,21.5,6,True,Ended,8349,Al Nasr Dubai,11134,Khor Fakkan,2.0,2.0,1.66,0.66,2.11,1.29,1.0,2.0,9.0,11.0,1.17,2.29,9.0,10.0,3.0,0.0,0.0,0.0,8.0,7.0,101.0,69.0,5.0,3.0,3.0,4.0,1.0,2.0,70.0,30.0,2.29,1.17,Bet365,1.7,1.91,3.6,3.5,4.0,3.25,8.0625,8.166666666666666,2.28,1.49,1.49,1.49,0.0,1.25,2.1100000000000003,1.0,9.0,1.1800000000000004,1.1800000000000004,0.8400000000000002,0.5599999999999999,0.34,0.45,1.29,0.0,11.0
4650104,143,18,2026-02-25,1772040600.0,21.5,2,True,Ended,8346,Al Wasl,8347,Shabab Al Ahly,1.0,1.0,0.33,0.87,1.03,2.32,4.0,3.0,10.0,15.0,1.64,0.43,16.0,7.0,5.0,8.0,0.0,0.0,3.0,11.0,51.0,60.0,4.0,5.0,1.0,1.0,3.0,1.0,47.0,53.0,0.43,1.64,Bet365,3.25,2.9,3.3,3.3,2.0,2.1,4.0,5.0,0.45,0.45,0.41,0.39,0.04,0.4,1.02,0.0,10.0,1.7200000000000002,1.7200000000000002,1.05,1.05,0.6699999999999999,0.83,2.33,0.0,16.0
4650105,143,18,2026-02-25,1772040600.0,21.5,2,True,Ended,8350,Al-Wahda,8652,Ajman Club,2.0,0.0,1.53,0.58,1.38,0.39,2.0,4.0,10.0,11.0,0.96,0.83,15.0,20.0,3.0,0.0,0.0,0.0,7.0,6.0,108.0,97.0,7.0,3.0,2.0,1.0,3.0,1.0,51.0,49.0,0.83,0.96,Bet365,1.65,1.6,3.6,3.75,4.33,4.5,5.0,5.0,0.83,0.83,0.81,0.81,0.02,0.47,1.39,0.0,10.0,0.93,0.93,0.49,0.4000000000000001,0.44,0.8200000000000001,0.39,0.0,11.0
4650099,143,18,2026-02-26,1772127000.0,21.5,3,True,Ended,8355,Kalba,8352,Al Dhafra,1.0,1.0,0.7,1.8,0.94,1.58,3.0,4.0,11.0,15.0,2.38,0.73,8.0,11.0,2.0,6.0,0.0,0.0,6.0,10.0,78.0,104.0,5.0,4.0,2.0,3.0,1.0,1.0,50.0,50.0,0.73,2.38,Bet365,2.05,2.0,3.5,3.4,2.9,3.1,5.0,6.0,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.7100000000000001,0.0,0.7100000000000001,0.89,0.0,11.0,2.37,2.37,1.97,1.34,0.3999999999999999,1.8200000000000005,1.58,0.0,15.0
4650103,143,18,2026-02-26,1772127000.0,21.5,3,True,Ended,8344,Jazira Abu Dhabi,8351,Sharjah SC,5.0,0.0,0.8,0.17,3.64,0.18,1.0,1.0,14.0,10.0,0.87,2.01,12.0,19.0,3.0,7.0,0.0,0.0,11.0,3.0,148.0,182.0,6.0,1.0,4.0,1.0,2.0,4.0,57.0,43.0,2.01,0.87,Bet365,1.85,1.85,3.7,3.7,3.2,3.2,6.0,6.0,2.02,1.23,1.16,1.0,0.07,0.27,3.64,1.0,14.0,0.94,0.94,0.87,0.87,0.07,0.05,0.27,0.0,11.0
4650100,143,18,2026-02-27,1772213400.0,21.5,4,True,Ended,57374,Al Bataeh,8345,Baniyas,0.0,1.0,0.7,0.85,0.84,0.56,2.0,4.0,16.0,8.0,0.82,0.82,13.0,12.0,8.0,9.0,0.0,0.0,6.0,6.0,20.0,29.0,4.0,3.0,0.0,0.0,2.0,1.0,41.0,59.0,0.82,0.82,Bet365,2.7,2.3,3.3,3.3,2.25,2.6,6.0,5.0,0.81,0.81,0.7000000000000001,0.67,0.11,0.79,0.8500000000000001,0.0,16.0,0.8300000000000001,0.8300000000000001,0.8,0.8,0.03,0.8300000000000001,0.56,0.0,8.0
4650101,143,18,2026-02-27,1772213400.0,21.5,4,True,Ended,11134,Khor Fakkan,8353,Al Ain,2.0,3.0,0.6,0.79,1.72,1.04,4.0,1.0,9.0,13.0,0.7,1.89,10.0,13.0,2.0,4.0,0.0,0.0,5.0,6.0,38.0,41.0,3.0,7.0,2.0,0.0,4.0,1.0,39.0,61.0,1.89,0.7,Bet365,8.0,9.0,4.75,5.0,1.29,1.25,5.0,5.0,1.9,0.32,0.12,0.12,0.2,0.06,1.72,2.0,9.0,0.7000000000000001,0.7000000000000001,0.66,0.65,0.04,0.58,1.05,0.0,13.0
4650102,143,18,2026-02-27,1772213400.0,21.5,4,True,Ended,10880,Dibba Al Fujairah,8349,Al Nasr Dubai,1.0,1.0,0.15,1.7,0.13,1.0,3.0,2.0,8.0,20.0,1.79,0.55,7.0,9.0,3.0,6.0,0.0,0.0,3.0,14.0,61.0,124.0,3.0,4.0,0.0,1.0,2.0,1.0,29.0,71.0,0.55,1.79,Bet365,4.33,3.5,3.7,3.4,1.65,1.9,6.0,5.0,0.54,0.54,0.43,0.25,0.11,0.4600000000000001,0.12,0.0,8.0,2.0500000000000003,2.0500000000000003,1.97,1.33,0.08,1.81,1.0,0.0,22.0
4650187,143,16,2026-03-07,1772904600.0,21.5,5,True,Ended,8347,Shabab Al Ahly,8350,Al-Wahda,1.0,1.0,1.31,0.34,0.55,0.0,0.0,1.0,5.0,3.0,0.12,0.58,20.0,11.0,1.0,3.0,0.0,0.0,3.0,1.0,110.0,88.0,2.0,0.0,1.0,0.0,1.0,1.0,50.0,50.0,0.58,0.12,Bet365,1.67,1.6,3.5,3.6,4.33,4.75,10.0,10.0,0.57,0.57,0.57,0.57,0.0,0.57,0.54,0.0,6.0,0.13,0.13,0.13,0.13,0.0,0.13,0.0,0.0,3.0
4650188,143,16,2026-03-07,1772904600.0,21.5,5,True,Ended,8345,Baniyas,8346,Al Wasl,2.0,0.0,0.38,1.76,1.62,0.94,5.0,2.0,7.0,31.0,2.5,0.83,14.0,13.0,2.0,16.0,0.0,0.0,5.0,17.0,40.0,140.0,4.0,5.0,1.0,4.0,1.0,2.0,29.0,71.0,0.83,2.5,Bet365,3.9,4.0,3.4,3.5,1.75,1.73,8.0,10.0,0.88,0.88,0.88,0.37,0.0,0.08,1.61,0.0,7.0,2.8000000000000003,2.8000000000000003,2.6300000000000003,1.9200000000000004,0.1699999999999999,0.52,1.15,0.0,32.0
4650189,143,16,2026-03-07,1772904600.0,21.5,5,True,Ended,8351,Sharjah SC,10880,Dibba Al Fujairah,4.0,1.0,0.6,0.28,0.94,0.42,1.0,1.0,9.0,11.0,0.72,0.57,12.0,13.0,6.0,1.0,0.0,0.0,4.0,4.0,100.0,79.0,5.0,2.0,0.0,0.0,0.0,0.0,64.0,36.0,0.57,0.72,Bet365,1.25,1.62,5.0,3.6,8.5,4.5,9.0,8.0,0.56,0.56,0.48,0.4599999999999999,0.08,0.1399999999999999,0.94,0.0,9.0,0.7200000000000001,0.7200000000000001,0.64,0.23,0.08,0.02,0.42,0.0,11.0
4670673,143,19,2026-03-10,1773163800.0,21.5,1,True,Ended,8352,Al Dhafra,8344,Jazira Abu Dhabi,1.0,2.0,0.13,1.75,0.73,3.18,4.0,5.0,11.0,15.0,2.85,0.3,11.0,17.0,5.0,5.0,1.0,0.0,2.0,11.0,43.0,122.0,6.0,6.0,1.0,3.0,1.0,2.0,34.0,66.0,0.3,2.85,Bet365,5.0,4.75,4.0,3.8,1.48,1.53,12.0,12.0,0.33,0.33,0.26,0.14,0.07,0.03,0.8200000000000001,0.0,11.0,2.870000000000001,2.870000000000001,2.740000000000001,1.75,0.13,1.5400000000000005,3.18,0.0,15.0
4670676,143,19,2026-03-10,1773163800.0,21.5,1,True,Ended,57374,Al Bataeh,8652,Ajman Club,1.0,0.0,0.57,0.9,1.0,0.64,4.0,4.0,10.0,14.0,0.77,0.83,19.0,11.0,3.0,3.0,0.0,0.0,4.0,9.0,138.0,264.0,5.0,4.0,2.0,0.0,3.0,2.0,36.0,64.0,0.83,0.77,Bet365,2.9,2.9,3.3,3.4,2.15,2.1,11.0,13.0,0.93,0.93,0.93,0.7100000000000001,0.0,0.2,0.77,0.0,10.0,0.7700000000000001,0.7700000000000001,0.66,0.44,0.11,0.07,0.64,0.0,14.0
4670672,143,19,2026-03-11,1773250200.0,21.5,2,True,Ended,8347,Shabab Al Ahly,8355,Kalba,5.0,1.0,3.06,0.4,4.0,0.49,0.0,7.0,20.0,5.0,0.3,2.54,10.0,10.0,3.0,3.0,0.0,1.0,15.0,2.0,204.0,96.0,12.0,1.0,7.0,1.0,1.0,1.0,66.0,34.0,2.54,0.3,Bet365,1.17,1.25,6.0,5.0,13.0,9.5,4.0,13.0,2.6,2.6,2.6,1.87,0.0,1.0,3.96,0.0,20.0,0.3,0.3,0.2,0.03,0.1,0.0,0.49,0.0,5.0
4670674,143,19,2026-03-11,1773250200.0,21.5,2,True,Ended,11134,Khor Fakkan,10880,Dibba Al Fujairah,0.0,0.0,0.84,0.59,0.0,0.07,2.0,0.0,7.0,11.0,0.93,0.56,16.0,10.0,5.0,5.0,0.0,0.0,3.0,8.0,200.0,144.0,0.0,2.0,3.0,0.0,2.0,2.0,52.0,48.0,0.56,0.93,Bet365,1.85,1.65,3.3,3.8,3.6,4.1,12.0,4.0,0.41,0.41,0.37,0.37,0.04,0.41,0.0,0.0,7.0,0.91,0.91,0.59,0.37,0.32,0.91,0.07,0.0,11.0
4670675,143,19,2026-03-11,1773250200.0,21.5,2,True,Ended,8351,Sharjah SC,8349,Al Nasr Dubai,1.0,2.0,0.39,0.69,1.01,2.26,3.0,1.0,7.0,11.0,1.89,0.61,16.0,25.0,2.0,5.0,0.0,0.0,3.0,6.0,174.0,178.0,2.0,5.0,1.0,2.0,3.0,4.0,46.0,54.0,0.61,1.89,Bet365,2.1,1.85,3.25,3.5,2.9,3.4,4.0,12.0,0.5800000000000001,0.5800000000000001,0.55,0.55,0.03,0.0,1.02,0.0,7.0,1.9,1.11,1.11,1.11,0.0,0.0699999999999999,2.27,1.0,11.0
